Month,PM2.5
January,
February,0.174
March,0.1682
April,0.18350000000000002
May,0.17120000000000002
June,0.17325000000000002
July,0.17800000000000002
August,0.39999999999999997
September,0.20925000000000002
October,0.137
November,0.13040000000000002
December,0.19433333333333333
